"","unique_staying_id","subject_id","latitude","longitude","study_id","location_id","staying_time_start","staying_time_end","staying_day_of_week","staying_time_of_day","staying_count_surveyor","staying_conditions","staying_microclimate","staying_temperature","staying_row_total","staying_group_size","staying_race_ethnicity","staying_gender","staying_age","standing","leaning","sitting_formal_all","sitting_formal_public","sitting_formal_public_fixed_bench","sitting_formal_public_fixed_wall_with_seats","sitting_formal_public_movable_seat","sitting_formal_commercial","sitting_formal_private","sitting_informal","lying","staying_mobility_assist","commercial_all","commercial_selling","commercial_selling_informal","commercial_buying","commercial_observing","eating_drinking","talking_to_others","smoking","cultural","recreation_active","recreation_active_play","recreation_passive_reading_writing","recreation_passive","waiting_transportation","waiting_non_public_transportation","working_civic","disruptive","disruptive_aggressive","disruptive_intoxicated","living_public","using_electronics","soliciting","staying_covid_mask","staying_covid_social_distance","taking_care_child","feeding_child","chance_encounter","other","staying_notes","location_neighborhood","S_HOOD"
"4622",4622,"",NA,NA,"2018_Seattle_Citywide","UPT3","07/21/2018 04:11:00 PM","07/21/2018 04:31:00 PM","Weekend","Evening","UD4H","","Sun-Exposed",75,1,"1","A","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Uptown","Lower Queen Anne"
"4623",4623,"",NA,NA,"2018_Seattle_Citywide","WED1","09/06/2018 08:35:00 AM","09/06/2018 08:55:00 AM","Weekday","Morning","UD4H","","Sun-Shaded",56,1,"1","W","Female","25-44",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4624",4624,"",NA,NA,"2018_Seattle_Citywide","WED1","09/06/2018 08:35:00 AM","09/06/2018 08:55:00 AM","Weekday","Morning","UD4H","","Sun-Shaded",56,1,"1","W","Male","25-44",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4625",4625,"",NA,NA,"2018_Seattle_Citywide","WED1","09/06/2018 08:35:00 AM","09/06/2018 08:55:00 AM","Weekday","Morning","UD4H","","Sun-Shaded",56,1,"1","U","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4626",4626,"",NA,NA,"2018_Seattle_Citywide","WED1","09/06/2018 08:35:00 AM","09/06/2018 08:55:00 AM","Weekday","Morning","UD4H","","Sun-Shaded",56,1,"1","W","Female","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4627",4627,"",NA,NA,"2018_Seattle_Citywide","WED1","09/06/2018 12:35:00 PM","09/06/2018 12:55:00 PM","Weekday","Midday","UD4H","","Sun-Shaded",71,1,"2","L","Female","45-64",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4628",4628,"",NA,NA,"2018_Seattle_Citywide","WED1","09/06/2018 12:35:00 PM","09/06/2018 12:55:00 PM","Weekday","Midday","UD4H","","Sun-Shaded",71,1,"2","L","Female","45-64",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4629",4629,"",NA,NA,"2018_Seattle_Citywide","WED1","09/06/2018 12:35:00 PM","09/06/2018 12:55:00 PM","Weekday","Midday","UD4H","","Sun-Shaded",71,1,"2","W","Male","45-64",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4630",4630,"",NA,NA,"2018_Seattle_Citywide","WED1","09/06/2018 12:35:00 PM","09/06/2018 12:55:00 PM","Weekday","Midday","UD4H","","Sun-Shaded",71,1,"2","W","Female","25-44",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4631",4631,"",NA,NA,"2018_Seattle_Citywide","WED1","09/06/2018 04:20:00 PM","09/06/2018 04:40:00 PM","Weekday","Evening","UD4H","","Sun-Shaded",83,1,"1","W","Female","25-44",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4632",4632,"",NA,NA,"2018_Seattle_Citywide","WED1","09/07/2018 08:40:00 AM","09/07/2018 09:00:00 AM","Weekday","Morning","UD4H","","Heavy Clouds",59,1,"1","W","Female","45-64",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4633",4633,"",NA,NA,"2018_Seattle_Citywide","WED1","09/07/2018 08:40:00 AM","09/07/2018 09:00:00 AM","Weekday","Morning","UD4H","","Heavy Clouds",59,1,"1","W","Male","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4634",4634,"",NA,NA,"2018_Seattle_Citywide","WED1","09/07/2018 12:45:00 PM","09/07/2018 01:05:00 PM","Weekday","Midday","UD4H","","Sun-Shaded",70,1,"2","W","Male","65+",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4635",4635,"",NA,NA,"2018_Seattle_Citywide","WED1","09/07/2018 12:45:00 PM","09/07/2018 01:05:00 PM","Weekday","Midday","UD4H","","Sun-Shaded",70,1,"2","W","Female","45-64",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4636",4636,"",NA,NA,"2018_Seattle_Citywide","WED1","09/07/2018 12:45:00 PM","09/07/2018 01:05:00 PM","Weekday","Midday","UD4H","","Sun-Shaded",70,1,"2","U","Female","45-64",NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4637",4637,"",NA,NA,"2018_Seattle_Citywide","WED1","09/07/2018 12:45:00 PM","09/07/2018 01:05:00 PM","Weekday","Midday","UD4H","","Sun-Shaded",70,1,"2","U","Male","45-64",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4638",4638,"",NA,NA,"2018_Seattle_Citywide","WED1","09/07/2018 12:45:00 PM","09/07/2018 01:05:00 PM","Weekday","Midday","UD4H","","Sun-Shaded",70,1,"1","W","Male","25-44",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4639",4639,"",NA,NA,"2018_Seattle_Citywide","WED1","09/07/2018 04:20:00 PM","09/07/2018 04:40:00 PM","Weekday","Evening","UD4H","","Heavy Clouds",70,1,"2","W","Female","25-44",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4640",4640,"",NA,NA,"2018_Seattle_Citywide","WED1","09/07/2018 04:20:00 PM","09/07/2018 04:40:00 PM","Weekday","Evening","UD4H","","Heavy Clouds",70,1,"2","W","Female","65+",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4641",4641,"",NA,NA,"2018_Seattle_Citywide","WED1","09/15/2018 12:20:00 PM","09/15/2018 12:40:00 PM","Weekend","Midday","UD4H","","Heavy Clouds",60,1,"1","W","Female","15-24",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4642",4642,"",NA,NA,"2018_Seattle_Citywide","WED1","09/15/2018 12:20:00 PM","09/15/2018 12:40:00 PM","Weekend","Midday","UD4H","","Heavy Clouds",60,1,"2","W","Female","25-44",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4643",4643,"",NA,NA,"2018_Seattle_Citywide","WED1","09/15/2018 12:20:00 PM","09/15/2018 12:40:00 PM","Weekend","Midday","UD4H","","Heavy Clouds",60,1,"2","W","Female","15-24",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4644",4644,"",NA,NA,"2018_Seattle_Citywide","WED1","09/15/2018 12:20:00 PM","09/15/2018 12:40:00 PM","Weekend","Midday","UD4H","","Heavy Clouds",60,1,"1","W","Male","65+",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4645",4645,"",NA,NA,"2018_Seattle_Citywide","WED1","09/15/2018 04:40:00 PM","09/15/2018 05:00:00 PM","Weekend","Evening","UD4H","","Heavy Clouds",63,1,"1","W","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4646",4646,"",NA,NA,"2018_Seattle_Citywide","WED1","09/15/2018 04:40:00 PM","09/15/2018 05:00:00 PM","Weekend","Evening","UD4H","","Heavy Clouds",63,1,"1","W","Female","65+",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4647",4647,"",NA,NA,"2018_Seattle_Citywide","WED1","09/15/2018 04:40:00 PM","09/15/2018 05:00:00 PM","Weekend","Evening","UD4H","","Heavy Clouds",63,1,"1","W","Male","65+",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Wedgwood","Wedgwood"
"4648",4648,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/14/2018 09:11:00 AM","08/14/2018 09:31:00 AM","Weekday","Morning","UD4H","","Light Clouds",66,1,"1","B","Female","65+",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4649",4649,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/14/2018 09:11:00 AM","08/14/2018 09:31:00 AM","Weekday","Morning","UD4H","","Light Clouds",66,1,"2","A","Female","65+",NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4650",4650,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/14/2018 09:11:00 AM","08/14/2018 09:31:00 AM","Weekday","Morning","UD4H","","Light Clouds",66,1,"2","A","Male","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4651",4651,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/14/2018 12:50:00 PM","08/14/2018 01:10:00 PM","Weekday","Midday","UD4H","","Light Clouds",74,1,"1","B","Male","45-64",NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4652",4652,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/14/2018 12:50:00 PM","08/14/2018 01:10:00 PM","Weekday","Midday","UD4H","","Light Clouds",74,1,"1","A","Male","15-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4653",4653,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/14/2018 04:23:00 PM","08/14/2018 04:43:00 PM","Weekday","Evening","UD4H","","Light Clouds",79,1,"1","B","Female","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4654",4654,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/18/2018 01:27:00 PM","08/18/2018 01:47:00 PM","Weekend","Midday","UD4H","event:political_religious","Sun-Exposed",74,1,"1","B","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4655",4655,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/18/2018 01:27:00 PM","08/18/2018 01:47:00 PM","Weekend","Midday","UD4H","event:political_religious","Sun-Exposed",74,1,"1","B","Male","45-64",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4656",4656,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/18/2018 01:27:00 PM","08/18/2018 01:47:00 PM","Weekend","Midday","UD4H","event:political_religious","Sun-Exposed",74,1,"2","A","Male","65+",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4657",4657,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/18/2018 01:27:00 PM","08/18/2018 01:47:00 PM","Weekend","Midday","UD4H","event:political_religious","Sun-Exposed",74,1,"2","W","Male","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4658",4658,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/18/2018 01:27:00 PM","08/18/2018 01:47:00 PM","Weekend","Midday","UD4H","event:political_religious","Sun-Exposed",74,1,"2","B","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4659",4659,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/18/2018 01:27:00 PM","08/18/2018 01:47:00 PM","Weekend","Midday","UD4H","event:political_religious","Sun-Exposed",74,1,"2","W","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4660",4660,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/18/2018 01:27:00 PM","08/18/2018 01:47:00 PM","Weekend","Midday","UD4H","event:political_religious","Sun-Exposed",74,1,"1","B","Female","45-64",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4661",4661,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/18/2018 01:27:00 PM","08/18/2018 01:47:00 PM","Weekend","Midday","UD4H","event:political_religious","Sun-Exposed",74,1,"1","B","Male","25-44",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4662",4662,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/18/2018 01:27:00 PM","08/18/2018 01:47:00 PM","Weekend","Midday","UD4H","event:political_religious","Sun-Exposed",74,1,"1","L","Male","15-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4663",4663,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/18/2018 04:23:00 PM","08/18/2018 04:43:00 PM","Weekend","Evening","UD4H","","Sun-Exposed",73,1,"1","B","Female","15-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4664",4664,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/18/2018 04:23:00 PM","08/18/2018 04:43:00 PM","Weekend","Evening","UD4H","","Sun-Exposed",73,1,"1","A","Male","65+",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4665",4665,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/18/2018 04:23:00 PM","08/18/2018 04:43:00 PM","Weekend","Evening","UD4H","","Sun-Exposed",73,1,"1","B","Female","45-64",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4666",4666,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/20/2018 09:26:00 AM","08/20/2018 09:46:00 AM","Weekday","Morning","UD4H","","Sun-Exposed",63,1,"1","B","Female","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4667",4667,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/20/2018 09:26:00 AM","08/20/2018 09:46:00 AM","Weekday","Morning","UD4H","","Sun-Exposed",63,1,"1","W","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4668",4668,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/20/2018 09:26:00 AM","08/20/2018 09:46:00 AM","Weekday","Morning","UD4H","","Sun-Exposed",63,1,"2","W","Female","25-44",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4669",4669,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/20/2018 09:26:00 AM","08/20/2018 09:46:00 AM","Weekday","Morning","UD4H","","Sun-Exposed",63,1,"2","W","Female","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4670",4670,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/20/2018 01:01:00 PM","08/20/2018 01:21:00 PM","Weekday","Midday","UD4H","","Sun-Exposed",75,1,"2","A","Female","15-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4671",4671,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/20/2018 01:01:00 PM","08/20/2018 01:21:00 PM","Weekday","Midday","UD4H","","Sun-Exposed",75,1,"2","A","Male","15-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4672",4672,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/20/2018 01:01:00 PM","08/20/2018 01:21:00 PM","Weekday","Midday","UD4H","","Sun-Exposed",75,1,"2","B","Female","45-64",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4673",4673,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/20/2018 01:01:00 PM","08/20/2018 01:21:00 PM","Weekday","Midday","UD4H","","Sun-Exposed",75,1,"2","A","Female","45-64",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4674",4674,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/20/2018 04:25:00 PM","08/20/2018 04:45:00 PM","Weekday","Evening","UD4H","event:accidents_emergency","Light Clouds",80,1,"1","W","Male","25-44",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4675",4675,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/20/2018 04:25:00 PM","08/20/2018 04:45:00 PM","Weekday","Evening","UD4H","event:accidents_emergency","Light Clouds",80,1,"1","A","Male","45-64",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4676",4676,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/20/2018 04:25:00 PM","08/20/2018 04:45:00 PM","Weekday","Evening","UD4H","event:accidents_emergency","Light Clouds",80,1,"1","W","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4677",4677,"",NA,NA,"2018_Seattle_Citywide","OTH1","08/20/2018 04:25:00 PM","08/20/2018 04:45:00 PM","Weekday","Evening","UD4H","event:accidents_emergency","Light Clouds",80,1,"1","W","Female","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Othello","Columbia City"
"4678",4678,"",NA,NA,"2018_Seattle_Citywide","BLV2","08/23/2018 09:50:00 AM","08/23/2018 10:10:00 AM","Weekday","Morning","UD4H","","Heavy Clouds",59,0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Bitter Lake Village","Bitter Lake"
