"","neighborhood","X","unique_staying_id","subject_id","latitude","longitude","study_id","staying_time_start","staying_time_end","staying_day_of_week","staying_time_of_day","staying_count_surveyor","staying_conditions","staying_microclimate","staying_temperature","staying_row_total","staying_group_size","staying_race_ethnicity","staying_gender","staying_age","standing","leaning","sitting_formal_all","sitting_formal_public","sitting_formal_public_fixed_bench","sitting_formal_public_fixed_wall_with_seats","sitting_formal_public_movable_seat","sitting_formal_commercial","sitting_formal_private","sitting_informal","lying","staying_mobility_assist","commercial_all","commercial_selling","commercial_selling_informal","commercial_buying","commercial_observing","eating_drinking","talking_to_others","smoking","cultural","recreation_active","recreation_active_play","recreation_passive_reading_writing","recreation_passive","waiting_transportation","waiting_non_public_transportation","working_civic","disruptive","disruptive_aggressive","disruptive_intoxicated","living_public","using_electronics","soliciting","staying_covid_mask","staying_covid_social_distance","taking_care_child","feeding_child","chance_encounter","other","staying_notes","S_HOOD","OBJECTID","GEOID","Total.population.x","Male.x","Female.x","Under.5.years.x","X5.to.9.Years.x","X10.to.14.Years.x","X15.to.19.Years.x","X20.to.24.Years.x","X25.to.34.Years.x","X35.to.44.Years.x","X45.to.54.Years.x","X55.to.59.Years.x","X60.to.64.Years.x","X65.to.74.Years.x","X75.to.84.Years.x","X85.Years.and.over.x","Median.Age..years..x","X18.Years.and.over.x","X21.Years.and.over.x","X62.Years.and.over.x","X65.Years.and.over.x","X18.Years.and.over.Male.x","X18.Years.and.over.Female.x","X65.Years.and.over.Male.x","X65.Years.and.over.Female.x","Population.of.One.Race.x","White.alone.x","Black.or.African.American.alone.x","American.Indian.and.Alaska.Native.alone.x","Asian.alone.x","Asian.Indian.x","Chinese.x","Filipino.x","Japanese.x","Korean.x","Vietnamese.x","Other.Asian.x","Native.Hawaiian.and.Other.Pacific.Islander.alone.x","Native.Hawaiian.x","Guamanian.or.Chamorro.x","Samoan.x","Other.Pacific.Islander.x","Some.Other.Race.alone.x","Two.or.More.Races.x","White.and.Black.or.African.American.x","White.and.American.Indian.and.Alaska.Native.x","White.and.Asian.x","Black.or.African.American.and.American.Indian.and.Alaska.Native.x","White.in.combination.with.one.or.more.other.races.x","Black.or.African.American.in.combination.with.one.or.more.other.races.x","American.Indian.and.Alaska.Native.in.combination.with.one.or.more.other.races.x","Asian.in.combination.with.one.or.more.other.races.x","Native.Hawaiian.and.Other.Pacific.Islander.in.combination.with.one.or.more.other.races.x","Some.Other.Race.in.combination.with.one.or.more.other.races.x","Hispanic.or.Latino..of.any.race..x","Mexican.x","Puerto.Rican.x","Cuban.x","Other.Hispanic.or.Latino.x","Not.Hispanic.or.Latino.x","Not.Hispanic.or.Latino.White.alone.x","Not.Hispanic.or.Latino.Black.or.African.American.alone.x","Not.Hispanic.or.Latino.American.Indian.and.Alaska.Native.alone.x","Not.Hispanic.or.Latino.Asian.alone.x","Not.Hispanic.or.Latino.Native.Hawaiian.and.Other.Pacific.Islander.alone.x","Not.Hispanic.or.Latino.Some.Other.Race.alone.x","Not.Hispanic.or.Latino.Two.or.more.races.x","Not.Hispanic.or.Latino.Two.races.including.Some.other.race.x","Not.Hispanic.or.Latino.Two.races.excluding.Some.other.race.and.Three.or.more.races.x","Total.Housing.Units.x","ACS.Vintage"
"2054","Commercial Core",3898,3898,"",NA,NA,"2018_Seattle_Citywide","07/19/2018 08:43:00 AM","07/19/2018 09:03:00 AM","Weekday","Morning","UD4H","","Heavy Clouds",61,1,3,"W","Female","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2055","Commercial Core",3899,3899,"",NA,NA,"2018_Seattle_Citywide","07/19/2018 08:43:00 AM","07/19/2018 09:03:00 AM","Weekday","Morning","UD4H","","Heavy Clouds",61,1,3,"W","Female","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2056","Commercial Core",3900,3900,"",NA,NA,"2018_Seattle_Citywide","07/19/2018 08:43:00 AM","07/19/2018 09:03:00 AM","Weekday","Morning","UD4H","","Heavy Clouds",61,1,3,"W","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2057","Commercial Core",3901,3901,"",NA,NA,"2018_Seattle_Citywide","07/19/2018 08:43:00 AM","07/19/2018 09:03:00 AM","Weekday","Morning","UD4H","","Heavy Clouds",61,1,1,"W","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2058","Commercial Core",3902,3902,"",NA,NA,"2018_Seattle_Citywide","07/19/2018 12:31:00 PM","07/19/2018 12:51:00 PM","Weekday","Midday","UD4H","","Heavy Clouds",62,1,1,"W","Male","45-64",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2059","Commercial Core",3903,3903,"",NA,NA,"2018_Seattle_Citywide","07/19/2018 12:31:00 PM","07/19/2018 12:51:00 PM","Weekday","Midday","UD4H","","Heavy Clouds",62,1,1,"W","Male","25-44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2060","Commercial Core",3904,3904,"",NA,NA,"2018_Seattle_Citywide","07/19/2018 12:31:00 PM","07/19/2018 12:51:00 PM","Weekday","Midday","UD4H","","Heavy Clouds",62,1,2,"W","Female","65+",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2061","Commercial Core",3905,3905,"",NA,NA,"2018_Seattle_Citywide","07/19/2018 12:31:00 PM","07/19/2018 12:51:00 PM","Weekday","Midday","UD4H","","Heavy Clouds",62,1,2,"W","Male","15-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2062","Commercial Core",3906,3906,"",NA,NA,"2018_Seattle_Citywide","07/19/2018 12:31:00 PM","07/19/2018 12:51:00 PM","Weekday","Midday","UD4H","","Heavy Clouds",62,1,1,"N","Female","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2063","Commercial Core",3907,3907,"",NA,NA,"2018_Seattle_Citywide","07/19/2018 12:31:00 PM","07/19/2018 12:51:00 PM","Weekday","Midday","UD4H","","Heavy Clouds",62,1,1,"B","Female","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2064","Commercial Core",3908,3908,"",NA,NA,"2018_Seattle_Citywide","07/19/2018 12:31:00 PM","07/19/2018 12:51:00 PM","Weekday","Midday","UD4H","","Heavy Clouds",62,1,2,"W","Female","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2065","Commercial Core",3909,3909,"",NA,NA,"2018_Seattle_Citywide","07/19/2018 12:31:00 PM","07/19/2018 12:51:00 PM","Weekday","Midday","UD4H","","Heavy Clouds",62,1,2,"W","Female","65+",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2066","Commercial Core",3910,3910,"",NA,NA,"2018_Seattle_Citywide","07/19/2018 12:31:00 PM","07/19/2018 12:51:00 PM","Weekday","Midday","UD4H","","Heavy Clouds",62,1,1,"A","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2067","Commercial Core",1848,1848,"",NA,NA,"2018_Seattle_Citywide","07/21/2018 01:21:00 PM","07/21/2018 01:41:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",68,1,3,"N","Female","45-64",NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2068","Commercial Core",1849,1849,"",NA,NA,"2018_Seattle_Citywide","07/21/2018 01:21:00 PM","07/21/2018 01:41:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",68,1,3,"N","Female","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2069","Commercial Core",1850,1850,"",NA,NA,"2018_Seattle_Citywide","07/21/2018 01:21:00 PM","07/21/2018 01:41:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",68,1,3,"N","Male","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2070","Commercial Core",1851,1851,"",NA,NA,"2018_Seattle_Citywide","07/21/2018 01:21:00 PM","07/21/2018 01:41:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",68,1,1,"W","Male","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2071","Commercial Core",1852,1852,"",NA,NA,"2018_Seattle_Citywide","07/21/2018 01:21:00 PM","07/21/2018 01:41:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",68,1,2,"W","Male","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2072","Commercial Core",1853,1853,"",NA,NA,"2018_Seattle_Citywide","07/21/2018 01:21:00 PM","07/21/2018 01:41:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",68,1,2,"W","Female","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2073","Commercial Core",1854,1854,"",NA,NA,"2018_Seattle_Citywide","07/21/2018 01:21:00 PM","07/21/2018 01:41:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",68,1,1,"L","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2074","Commercial Core",1855,1855,"",NA,NA,"2018_Seattle_Citywide","07/21/2018 01:21:00 PM","07/21/2018 01:41:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",68,1,2,"W","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2075","Commercial Core",1856,1856,"",NA,NA,"2018_Seattle_Citywide","07/21/2018 01:21:00 PM","07/21/2018 01:41:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",68,1,2,"W","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2076","Commercial Core",1857,1857,"",NA,NA,"2018_Seattle_Citywide","07/21/2018 01:21:00 PM","07/21/2018 01:41:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",68,1,1,"A","Female","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2077","Commercial Core",1858,1858,"",NA,NA,"2018_Seattle_Citywide","07/21/2018 01:21:00 PM","07/21/2018 01:41:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",68,1,2,"W","Female","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2078","Commercial Core",1859,1859,"",NA,NA,"2018_Seattle_Citywide","07/21/2018 01:21:00 PM","07/21/2018 01:41:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",68,1,2,"L","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2079","Commercial Core",1860,1860,"",NA,NA,"2018_Seattle_Citywide","07/21/2018 01:21:00 PM","07/21/2018 01:41:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",68,1,1,"U","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2080","Commercial Core",1861,1861,"",NA,NA,"2018_Seattle_Citywide","07/21/2018 01:21:00 PM","07/21/2018 01:41:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",68,1,2,"A","Male","65+",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2081","Commercial Core",1862,1862,"",NA,NA,"2018_Seattle_Citywide","07/21/2018 01:21:00 PM","07/21/2018 01:41:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",68,1,2,"A","Female","65+",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2082","Commercial Core",3077,3077,"",NA,NA,"2018_Seattle_Citywide","07/17/2018 12:22:00 PM","07/17/2018 12:42:00 PM","Weekday","Midday","UD4H","","Sun-Shaded",81,1,2,"W","Female","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
"2083","Commercial Core",1864,1864,"",NA,NA,"2018_Seattle_Citywide","07/21/2018 01:21:00 PM","07/21/2018 01:41:00 PM","Weekend","Midday","UD4H","","Sun-Shaded",68,1,3,"L","Female","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Central Business District",914,53033008101,2721,1527,1194,41,19,8,11,90,868,448,244,154,215,375,241,7,41.1,2653,2568,763,623,1508,1145,286,337,2607,1890,139,7,547,188,251,93,15,0,0,0,0,0,0,0,0,24,114,8,29,25,6,1998,184,72,603,0,24,227,76,0,24,127,2494,1741,139,0,531,0,0,83,0,83,2236,"5Y20"
