unique_staying_id,subject_id,latitude,longitude,study_id,location_id,staying_time_start,staying_time_end,staying_day_of_week,staying_time_of_day,staying_count_surveyor,staying_conditions,staying_microclimate,staying_temperature,staying_row_total,staying_group_size,staying_race_ethnicity,staying_gender,staying_age,standing,leaning,sitting_formal_all,sitting_formal_public,sitting_formal_public_fixed_bench,sitting_formal_public_fixed_wall_with_seats,sitting_formal_public_movable_seat,sitting_formal_commercial,sitting_formal_private,sitting_informal,lying,staying_mobility_assist,commercial_all,commercial_selling,commercial_selling_informal,commercial_buying,commercial_observing,eating_drinking,talking_to_others,smoking,cultural,recreation_active,recreation_active_play,recreation_passive_reading_writing,recreation_passive,waiting_transportation,waiting_non_public_transportation,working_civic,disruptive,disruptive_aggressive,disruptive_intoxicated,living_public,using_electronics,soliciting,staying_covid_mask,staying_covid_social_distance,taking_care_child,feeding_child,chance_encounter,other,staying_notes
9794,,,,2019_Yesler_Crescent,PIO6,07/10/2019 08:35:00 AM,07/10/2019 08:55:00 AM,Wednesday,Morning,SDOT,,,,1,1,A,Female,45-64,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
9795,,,,2019_Yesler_Crescent,PIO6,07/10/2019 08:35:00 AM,07/10/2019 08:55:00 AM,Wednesday,Morning,SDOT,,,,1,1,A,Male,45-64,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
9796,,,,2019_Yesler_Crescent,PIO6,07/10/2019 08:35:00 AM,07/10/2019 08:55:00 AM,Wednesday,Morning,SDOT,,,,1,1,W,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
9797,,,,2019_Yesler_Crescent,PIO6,07/10/2019 08:35:00 AM,07/10/2019 08:55:00 AM,Wednesday,Morning,SDOT,,,,1,1,B,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9798,,,,2019_Yesler_Crescent,PIO6,07/10/2019 08:35:00 AM,07/10/2019 08:55:00 AM,Wednesday,Morning,SDOT,,,,1,1,W,Female,45-64,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
9799,,,,2019_Yesler_Crescent,PIO6,07/10/2019 08:35:00 AM,07/10/2019 08:55:00 AM,Wednesday,Morning,SDOT,,,,1,1,W,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,
9800,,,,2019_Yesler_Crescent,PIO6,07/10/2019 08:35:00 AM,07/10/2019 08:55:00 AM,Wednesday,Morning,SDOT,,,,1,1,W,Female,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,
9801,,,,2019_Yesler_Crescent,PIO6,07/10/2019 08:35:00 AM,07/10/2019 08:55:00 AM,Wednesday,Morning,SDOT,,,,1,1,W,Female,15-24,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,
9802,,,,2019_Yesler_Crescent,PIO6,07/10/2019 08:35:00 AM,07/10/2019 08:55:00 AM,Wednesday,Morning,SDOT,,,,1,1,A,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,
9803,,,,2019_Yesler_Crescent,PIO6,07/10/2019 08:35:00 AM,07/10/2019 08:55:00 AM,Wednesday,Morning,SDOT,,,,1,1,B,Female,25-44,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,,
9804,,,,2019_Yesler_Crescent,PIO6,07/10/2019 08:35:00 AM,07/10/2019 08:55:00 AM,Wednesday,Morning,SDOT,,,,1,1,B,Male,15-24,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
9805,,,,2019_Yesler_Crescent,PIO6,07/10/2019 08:35:00 AM,07/10/2019 08:55:00 AM,Wednesday,Morning,SDOT,,,,1,1,W,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
9806,,,,2019_Yesler_Crescent,PIO6,07/10/2019 08:35:00 AM,07/10/2019 08:55:00 AM,Wednesday,Morning,SDOT,,,,1,1,A,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,
9807,,,,2019_Yesler_Crescent,PIO6,07/10/2019 08:35:00 AM,07/10/2019 08:55:00 AM,Wednesday,Morning,SDOT,,,,1,1,A,Male,45-64,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
9808,,,,2019_Yesler_Crescent,PIO6,07/10/2019 08:35:00 AM,07/10/2019 08:55:00 AM,Wednesday,Morning,SDOT,,,,1,1,L,Male,45-64,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
9809,,,,2019_Yesler_Crescent,PIO6,07/10/2019 08:35:00 AM,07/10/2019 08:55:00 AM,Wednesday,Morning,SDOT,,,,1,1,W,Female,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
9810,,,,2019_Yesler_Crescent,PIO16,07/10/2019 07:38:00 AM,07/10/2019 07:58:00 AM,Wednesday,Morning,SDOT,,,,1,1,W,Female,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,dog duty
9811,,,,2019_Yesler_Crescent,PIO16,07/10/2019 07:38:00 AM,07/10/2019 07:58:00 AM,Wednesday,Morning,SDOT,,,,1,2,B,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,parks staff
9812,,,,2019_Yesler_Crescent,PIO16,07/10/2019 07:38:00 AM,07/10/2019 07:58:00 AM,Wednesday,Morning,SDOT,,,,1,2,W,Male,45-64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,parcel truch in path
9813,,,,2019_Yesler_Crescent,PIO15,07/10/2019 07:58:00 AM,07/10/2019 08:18:00 AM,Wednesday,Morning,SDOT,,,,1,1,W,Male,45-64,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,"sleeping, we next to ???"
9814,,,,2019_Yesler_Crescent,PIO15,07/10/2019 07:58:00 AM,07/10/2019 08:18:00 AM,Wednesday,Morning,SDOT,,,,1,3,B,Male,25-44,,,1,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
9815,,,,2019_Yesler_Crescent,PIO15,07/10/2019 07:58:00 AM,07/10/2019 08:18:00 AM,Wednesday,Morning,SDOT,,,,1,3,W,Female,25-44,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
9816,,,,2019_Yesler_Crescent,PIO15,07/10/2019 07:58:00 AM,07/10/2019 08:18:00 AM,Wednesday,Morning,SDOT,,,,1,1,B,Male,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9817,,,,2019_Yesler_Crescent,PIO15,07/10/2019 07:58:00 AM,07/10/2019 08:18:00 AM,Wednesday,Morning,SDOT,,,,1,3,B,Male,45-64,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,Joined group of 2
9818,,,,2019_Yesler_Crescent,PIO15,07/10/2019 07:58:00 AM,07/10/2019 08:18:00 AM,Wednesday,Morning,SDOT,,,,1,1,B,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,mowings - park staffs
9819,,,,2019_Yesler_Crescent,PIO15,07/10/2019 07:58:00 AM,07/10/2019 08:18:00 AM,Wednesday,Morning,SDOT,,,,1,1,W,Male,45-64,1,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,"tallking to guy laying down, then moved to be by himself"
9820,,,,2019_Yesler_Crescent,PIO15,07/10/2019 07:58:00 AM,07/10/2019 08:18:00 AM,Wednesday,Morning,SDOT,,,,1,2,W,Male,45-64,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,applying to be lost/waiting on someone
9821,,,,2019_Yesler_Crescent,PIO15,07/10/2019 07:58:00 AM,07/10/2019 08:18:00 AM,Wednesday,Morning,SDOT,,,,1,2,W,Female,25-44,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,??? Joined him - suit
9822,,,,2019_Yesler_Crescent,PIO15,07/10/2019 07:58:00 AM,07/10/2019 08:18:00 AM,Wednesday,Morning,SDOT,,,,1,1,W,Male,45-64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,mowing / ???
9823,,,,2019_Yesler_Crescent,PIO16,07/10/2019 08:20:00 AM,07/10/2019 08:40:00 AM,Wednesday,Morning,SDOT,,,,1,1,B,Male,25-44,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
9824,,,,2019_Yesler_Crescent,PIO16,07/10/2019 08:20:00 AM,07/10/2019 08:40:00 AM,Wednesday,Morning,SDOT,,,,1,1,W,Male,25-44,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,Jeff Alley
9825,,,,2019_Yesler_Crescent,PIO16,07/10/2019 08:20:00 AM,07/10/2019 08:40:00 AM,Wednesday,Morning,SDOT,,,,1,1,W,Male,65+,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,Parks staff mowing
9826,,,,2019_Yesler_Crescent,PIO16,07/10/2019 08:20:00 AM,07/10/2019 08:40:00 AM,Wednesday,Morning,SDOT,,,,1,1,A,Male,45-64,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
9827,,,,2019_Yesler_Crescent,PIO15,07/11/2019 12:38:00 PM,07/11/2019 12:58:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,25-44,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,sleeping
9828,,,,2019_Yesler_Crescent,PIO15,07/11/2019 12:38:00 PM,07/11/2019 12:58:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,25-44,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,sleeping
9829,,,,2019_Yesler_Crescent,PIO15,07/11/2019 12:38:00 PM,07/11/2019 12:58:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Female,25-44,,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,
9830,,,,2019_Yesler_Crescent,PIO15,07/11/2019 12:38:00 PM,07/11/2019 12:58:00 PM,Thursday,Midday,SDOT,,,,1,1,B,Male,25-44,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,sleeping
9831,,,,2019_Yesler_Crescent,PIO15,07/11/2019 12:38:00 PM,07/11/2019 12:58:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,25-44,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9832,,,,2019_Yesler_Crescent,PIO15,07/11/2019 12:38:00 PM,07/11/2019 12:58:00 PM,Thursday,Midday,SDOT,,,,1,1,B,Male,25-44,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
9833,,,,2019_Yesler_Crescent,PIO15,07/11/2019 12:38:00 PM,07/11/2019 12:58:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,45-64,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9834,,,,2019_Yesler_Crescent,PIO15,07/11/2019 12:38:00 PM,07/11/2019 12:58:00 PM,Thursday,Midday,SDOT,,,,1,1,B,Male,25-44,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9835,,,,2019_Yesler_Crescent,PIO15,07/11/2019 12:38:00 PM,07/11/2019 12:58:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,45-64,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9836,,,,2019_Yesler_Crescent,PIO15,07/11/2019 12:38:00 PM,07/11/2019 12:58:00 PM,Thursday,Midday,SDOT,,,,1,2,B,Female,25-44,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
9837,,,,2019_Yesler_Crescent,PIO15,07/11/2019 12:38:00 PM,07/11/2019 12:58:00 PM,Thursday,Midday,SDOT,,,,1,2,B,Male,25-44,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
9838,,,,2019_Yesler_Crescent,PIO15,07/11/2019 12:38:00 PM,07/11/2019 12:58:00 PM,Thursday,Midday,SDOT,,,,1,1,B,Male,45-64,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
9839,,,,2019_Yesler_Crescent,PIO15,07/11/2019 12:38:00 PM,07/11/2019 12:58:00 PM,Thursday,Midday,SDOT,,,,1,1,B,Male,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,w/dg
9840,,,,2019_Yesler_Crescent,PIO15,07/11/2019 12:38:00 PM,07/11/2019 12:58:00 PM,Thursday,Midday,SDOT,,,,1,1,B,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9841,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,1,B,Male,25-44,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,Seattle parks
9842,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,2,W,Female,25-44,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,
9843,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,2,B,Male,25-44,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,
9844,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,25-44,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,playing saxphone
9845,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,25-44,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9846,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,25-44,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
9847,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,2,W,Female,25-44,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
9848,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,2,W,Female,25-44,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
9849,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,2,W,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,playing cornhole
9850,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,2,W,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,playing cornhole
9851,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,2,W,Female,25-44,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,playing cornhole
9852,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,2,W,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,playing cornhole
9853,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,1,B,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,waiting for food
9854,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9855,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,2,W,Male,25-44,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
9856,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,2,B,Male,25-44,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
9857,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,1,U,Other_Unsure,25-44,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
9858,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,1,B,Male,25-44,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9859,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,2,W,Female,15-24,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,1,,,,,,,,
9860,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,2,W,Female,15-24,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,
9861,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,2,W,Female,25-44,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,waiting for food to eat
9862,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,2,W,Male,25-44,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,waiting for food to eat
9863,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,2,W,Female,25-44,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,playing games
9864,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,2,W,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,playing games
9865,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,65+,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9866,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,25-44,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
9867,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,25-44,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,
9868,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,playing chess
9869,,,,2019_Yesler_Crescent,PIO16,07/11/2019 12:12:00 PM,07/11/2019 12:32:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,45-64,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,
9870,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,45-64,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9871,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,45-64,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9872,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,2,W,Male,45-64,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9873,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,2,B,Male,45-64,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9874,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Other_Unsure,15-24,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
9875,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Female,25-44,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9876,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,3,W,Male,25-44,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
9877,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,3,W,Male,25-44,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
9878,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,3,W,Male,25-44,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
9879,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,2,B,Female,25-44,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,moved from S1 to S2
9880,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,2,B,Male,25-44,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,moved from S1 to S2
9881,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,1,U,Male,25-44,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,covered
9882,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,45-64,,,1,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9883,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,25-44,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9884,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,3,W,Male,65+,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9885,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,3,W,Female,45-64,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
9886,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,3,W,Female,45-64,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,moving suitcase
9887,,,,2019_Yesler_Crescent,PIO15,07/11/2019 11:50:00 AM,07/11/2019 12:10:00 PM,Thursday,Midday,SDOT,,,,1,1,W,Male,25-44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
9888,,,,2019_Yesler_Crescent,PIO16,07/11/2019 11:30:00 AM,07/11/2019 11:50:00 AM,Thursday,Midday,SDOT,,,,1,3,B,Male,25-44,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
9889,,,,2019_Yesler_Crescent,PIO16,07/11/2019 11:30:00 AM,07/11/2019 11:50:00 AM,Thursday,Midday,SDOT,,,,1,3,W,Female,25-44,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,
9890,,,,2019_Yesler_Crescent,PIO16,07/11/2019 11:30:00 AM,07/11/2019 11:50:00 AM,Thursday,Midday,SDOT,,,,1,3,M,Male,25-44,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
9891,,,,2019_Yesler_Crescent,PIO16,07/11/2019 11:30:00 AM,07/11/2019 11:50:00 AM,Thursday,Midday,SDOT,,,,1,1,W,Female,65+,,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9892,,,,2019_Yesler_Crescent,PIO16,07/11/2019 11:30:00 AM,07/11/2019 11:50:00 AM,Thursday,Midday,SDOT,,,,1,1,B,Male,25-44,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
9893,,,,2019_Yesler_Crescent,PIO16,07/11/2019 11:30:00 AM,07/11/2019 11:50:00 AM,Thursday,Midday,SDOT,,,,1,1,B,Male,25-44,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Joined group of 3 by food truck
9894,,,,2019_Yesler_Crescent,PIO16,07/11/2019 11:30:00 AM,07/11/2019 11:50:00 AM,Thursday,Midday,SDOT,,,,1,1,B,Male,25-44,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,
9895,,,,2019_Yesler_Crescent,PIO16,07/11/2019 11:30:00 AM,07/11/2019 11:50:00 AM,Thursday,Midday,SDOT,,,,1,1,B,Female,25-44,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
